	name	encoding
20	divya	[-0.15958987176418304, 0.10131952911615372, 0.030668381601572037, -0.07734251767396927, -0.091383196413517, -0.06011949107050896, -0.039886511862277985, -0.1287936121225357, 0.14603468775749207, -0.10821130126714706, 0.23172907531261444, -0.03152716904878616, -0.15771135687828064, -0.09365610778331757, 0.030151329934597015, 0.16615693271160126, -0.13621635735034943, -0.1430390477180481, -0.051017213612794876, -0.1680026650428772, -0.043932411819696426, -0.02816656045615673, 0.009490090422332287, 0.06927519291639328, -0.10549134016036987, -0.26619353890419006, -0.07612276077270508, -0.10760277509689331, -0.04170376434922218, -0.018013108521699905, -0.0006208699196577072, 0.10311804711818695, -0.21453028917312622, -0.018660947680473328, 0.01995798572897911, 0.11173531413078308, 0.07676944136619568, 0.029110971838235855, 0.1142650842666626, -0.013970824889838696, -0.12064856290817261, -0.026100199669599533, 0.0751836746931076, 0.2094537764787674, 0.1925242841243744, -0.01845165155827999, -0.009346125647425652, 0.013644451275467873, 0.09660229086875916, -0.21477654576301575, 0.05581199377775192, 0.09523548930883408, 0.10123913735151291, 0.016681991517543793, 0.023805692791938782, -0.13668639957904816, 0.004062095656991005, 0.09946843236684799, -0.12877221405506134, 0.0016199585516005754, 0.02906337007880211, -0.12841302156448364, -0.1074196845293045, -0.04665018245577812, 0.2836983799934387, 0.18951469659805298, -0.10686511546373367, -0.10225895792245865, 0.1756538450717926, -0.09803453832864761, -0.04173290356993675, 0.010160899721086025, -0.1362452358007431, -0.12244865298271179, -0.2641497850418091, 0.07978741079568863, 0.4314567744731903, 0.11274555325508118, -0.1897064447402954, 0.09373468905687332, -0.13011902570724487, -0.004703624173998833, -0.0020229555666446686, 0.06412313133478165, -0.04154157638549805, 0.014113622717559338, -0.06889988481998444, 0.013758783228695393, 0.19171348214149475, -0.0062415711581707, -0.015188873745501041, 0.2108609825372696, -0.044845253229141235, 0.0667988583445549, 0.019858120009303093, -0.0195115115493536, -0.009235418401658535, -0.07539987564086914, -0.10212703049182892, -0.04056265950202942, -0.06689345836639404, -0.12217859923839569, -0.05552520230412483, 0.044313695281744, -0.25461992621421814, 0.11440983414649963, 0.02654252201318741, 0.011901792138814926, -0.06708402186632156, 0.0843188539147377, 0.022754428908228874, -0.033433590084314346, 0.11510855704545975, -0.24810507893562317, 0.19407016038894653, 0.16616488993167877, 0.003292193403467536, 0.2196342796087265, 0.026833517476916313, 0.09484110027551651, 0.018339626491069794, -0.04558013007044792, -0.07136410474777222, -0.07868420332670212, 0.026964984834194183, -0.048364296555519104, 0.0262837503105402, 0.1130896657705307]
21	divya	[-0.1161808893084526, 0.0520138144493103, 0.05638374388217926, -0.061875808984041214, -0.08658958226442337, -0.026305928826332092, -0.04692462086677551, -0.14193756878376007, 0.19696485996246338, -0.13596656918525696, 0.1876315176486969, 0.009031294845044613, -0.18114247918128967, -0.09182696789503098, -0.0012064920738339424, 0.16940543055534363, -0.11509046703577042, -0.19671742618083954, -0.06384772062301636, -0.12327098846435547, -0.005926258862018585, -0.002600148320198059, 0.06792356073856354, 0.021811988204717636, -0.14530886709690094, -0.36065009236335754, -0.11493479460477829, -0.1151004433631897, -0.028285648673772812, -0.029394840821623802, -0.017552610486745834, 0.08782351016998291, -0.19540727138519287, -0.03789670392870903, 0.045345041900873184, 0.10577137023210526, 0.050484124571084976, 0.008966369554400444, 0.14587385952472687, 0.0030014384537935257, -0.16218972206115723, -0.06838320195674896, 0.10458987206220627, 0.1864575892686844, 0.195825457572937, 0.04918063059449196, 0.02482874132692814, -0.030926009640097618, 0.06884767860174179, -0.2269124537706375, 0.08407773077487946, 0.07859652489423752, 0.11335110664367676, 0.055542122572660446, 0.07086014002561569, -0.1303444802761078, 0.019027216359972954, 0.11188604682683945, -0.1771172136068344, 0.03437146544456482, 0.02873997390270233, -0.13494810461997986, -0.08706001937389374, -0.014463042840361595, 0.3080752193927765, 0.18368712067604065, -0.1134481132030487, -0.08030974119901657, 0.22564032673835754, -0.13005571067333221, -0.04021010920405388, -0.006459614261984825, -0.13898910582065582, -0.10750960558652878, -0.30601316690444946, -0.004812309518456459, 0.4713561236858368, 0.10808666795492172, -0.15540169179439545, 0.037056826055049896, -0.09972063452005386, 0.006298293825238943, -0.030516736209392548, 0.07912608236074448, -0.09384273737668991, 0.004965108819305897, -0.04766279458999634, 0.027532227337360382, 0.18759360909461975, 0.024069812148809433, -0.024408157914876938, 0.1811666339635849, -0.04157724231481552, 0.09058153629302979, 0.03357774391770363, 0.03844522312283516, -0.04972703009843826, -0.07716325670480728, -0.111237071454525, -0.03582603111863136, -0.07936067134141922, -0.06667711585760117, 0.0005507580935955048, 0.10693581402301788, -0.20195814967155457, 0.11118631809949875, -0.019141871482133865, -0.03556780517101288, -0.03809154033660889, 0.08951747417449951, 0.012645496055483818, -0.07885076850652695, 0.0998544916510582, -0.23650763928890228, 0.15713442862033844, 0.19431930780410767, -0.005771313793957233, 0.1993899941444397, -0.011880178935825825, 0.1089746281504631, -0.006578462198376656, -0.03330117091536522, -0.13794130086898804, -0.06522393971681595, 0.006670892238616943, -0.07112427055835724, 0.044588688760995865, 0.10963846743106842]
22	divya	[-0.16512076556682587, 0.03706849366426468, 0.024576881900429726, -0.09640751034021378, -0.1415703445672989, -0.039021290838718414, -0.03989303857088089, -0.07204566150903702, 0.16586527228355408, -0.13174377381801605, 0.18014822900295258, -0.019465629011392593, -0.1626407355070114, -0.06266265362501144, 0.007805728353559971, 0.18367338180541992, -0.10697374492883682, -0.1653730571269989, -0.08021317422389984, -0.05679450184106827, -0.042133770883083344, -0.009187866933643818, 0.018298128619790077, 0.045207515358924866, -0.13438941538333893, -0.34815651178359985, -0.06466044485569, -0.062265459448099136, -0.017677176743745804, -0.0018033646047115326, -0.01943013072013855, 0.13677655160427094, -0.19736990332603455, -0.07284840941429138, 0.08188864588737488, 0.1623714715242386, -0.003795723430812359, 0.031537432223558426, 0.17887835204601288, 0.0016137585043907166, -0.207680806517601, -0.08458473533391953, 0.1301741600036621, 0.2487228512763977, 0.1915326565504074, 0.026367444545030594, 0.04812461882829666, -0.020621107891201973, 0.10289470106363297, -0.2812715768814087, 0.08091658353805542, 0.08642616868019104, 0.11311358213424683, 0.043668296188116074, 0.10942387580871582, -0.17042548954486847, 0.04229781776666641, 0.13501957058906555, -0.1581665575504303, 0.015666095539927483, -0.013499977067112923, -0.07756730914115906, -0.05151539668440819, -0.05566886439919472, 0.31030604243278503, 0.13696174323558807, -0.09055238217115402, -0.12878131866455078, 0.23669181764125824, -0.11286919564008713, -0.02791595086455345, 0.0468272790312767, -0.1364927440881729, -0.13136529922485352, -0.3529810607433319, -0.04473107308149338, 0.41948628425598145, 0.13597539067268372, -0.12315382808446884, 0.10690051317214966, -0.09535497426986694, -0.053416769951581955, -0.02332010492682457, 0.08840451389551163, -0.04161013290286064, 0.031590525060892105, -0.02618684433400631, 0.019749177619814873, 0.20452436804771423, -0.008707833476364613, -0.010458811186254025, 0.15291090309619904, 0.010498411022126675, 0.03050636127591133, 0.01491289772093296, -0.004394903313368559, -0.06309005618095398, -0.07634370028972626, -0.1377752721309662, -0.058859169483184814, -0.06303275376558304, -0.0745842233300209, 0.02417622320353985, 0.13280297815799713, -0.2792138159275055, 0.1313534826040268, -0.01008349284529686, 0.003229686990380287, -0.0419418029487133, 0.08410432189702988, 0.004000101238489151, -0.06174198165535927, 0.09716930985450745, -0.2622123658657074, 0.15388047695159912, 0.18993139266967773, -0.019056525081396103, 0.1785859763622284, 0.03339732438325882, 0.043233755975961685, 0.030072961002588272, 0.004532861057668924, -0.12569400668144226, -0.06056585535407066, -0.006279792636632919, -0.06984160095453262, 0.03610311076045036, 0.13563241064548492]
23	divya	[-0.09103130549192429, 0.08839572221040726, 0.02309514582157135, -0.11064667999744415, -0.1221088096499443, 0.0016828253865242004, -0.04276901111006737, -0.08252152800559998, 0.19486767053604126, -0.14635427296161652, 0.16000404953956604, 0.030257444828748703, -0.16064171493053436, -0.07371890544891357, -0.021711602807044983, 0.1725309193134308, -0.14900939166545868, -0.2029588222503662, -0.05487944558262825, -0.07574542611837387, -0.02549370378255844, 0.004284805152565241, -0.0016440055333077908, 0.019415542483329773, -0.09985381364822388, -0.3471800982952118, -0.09449157118797302, -0.08257823437452316, 0.00040348153561353683, -0.04007163643836975, -0.012906089425086975, 0.12729763984680176, -0.16484729945659637, -0.031152652576565742, 0.0621141642332077, 0.14855477213859558, 0.0002164631150662899, 0.04032592847943306, 0.15334218740463257, 0.02105981484055519, -0.16909170150756836, -0.057998158037662506, 0.13014109432697296, 0.23614856600761414, 0.1910291463136673, 0.0335371196269989, 0.04689791053533554, -0.025403324514627457, 0.11335548758506775, -0.25770294666290283, 0.11989189684391022, 0.1157836988568306, 0.10916480422019958, 0.11251968890428543, 0.11579756438732147, -0.16432207822799683, 0.03216053545475006, 0.13129393756389618, -0.1583356112241745, 0.06017419323325157, 0.0066778454929590225, -0.0986894741654396, -0.040740858763456345, -0.02571868523955345, 0.28553953766822815, 0.1420855075120926, -0.0886201411485672, -0.14344212412834167, 0.229396253824234, -0.1511455476284027, -0.08476002514362335, 0.01696038991212845, -0.125614196062088, -0.09214474260807037, -0.3262860178947449, -0.013436313718557358, 0.43347203731536865, 0.16195519268512726, -0.10344105958938599, 0.08899608254432678, -0.08740005642175674, -0.07947161048650742, -0.023879962041974068, 0.08257810026407242, -0.07790855318307877, 0.021840441972017288, -0.0420692153275013, 0.011688688769936562, 0.21294517815113068, 0.028137734159827232, -0.02963804267346859, 0.15290234982967377, -0.020751046016812325, 0.0767880454659462, 0.019572267308831215, 0.014261367730796337, -0.04841119050979614, -0.07517337799072266, -0.14339664578437805, -0.065727598965168, -0.11837086081504822, -0.11805826425552368, -0.041649121791124344, 0.11917899549007416, -0.23447853326797485, 0.1387544721364975, -0.010826200246810913, 0.0008413111791014671, -0.08924145251512527, 0.10461584478616714, -0.020100818946957588, -0.041905343532562256, 0.12862122058868408, -0.2517296373844147, 0.195200115442276, 0.20078879594802856, 0.01780521683394909, 0.17615057528018951, 0.038213424384593964, 0.07174841314554214, 0.01999424770474434, -0.08060912042856216, -0.11886061728000641, -0.07980337738990784, -0.014816845767199993, -0.05202952399849892, 0.01992107927799225, 0.13578906655311584]
24	divya	[-0.1292530745267868, 0.06891927123069763, 0.05660919100046158, -0.12290892004966736, -0.11737944930791855, -0.038184795528650284, -0.03232939541339874, -0.11046356707811356, 0.1865658164024353, -0.1505407691001892, 0.2074349820613861, 0.004410764202475548, -0.1883472353219986, -0.07453078031539917, -0.035778485238552094, 0.18099229037761688, -0.1599029153585434, -0.17844164371490479, -0.059561729431152344, -0.08294525742530823, -0.01657876744866371, 0.012303209863603115, 0.03463752567768097, 0.0020922417752444744, -0.09420748800039291, -0.33602476119995117, -0.09079143404960632, -0.07859605550765991, -0.031104739755392075, -0.02658030204474926, 0.027586206793785095, 0.11057985574007034, -0.1726401001214981, -0.03705094754695892, 0.060440633445978165, 0.14606967568397522, 0.0013930260902270675, 0.03436218574643135, 0.17052680253982544, -0.011536520905792713, -0.19956326484680176, -0.101431705057621, 0.15626922249794006, 0.21679307520389557, 0.187088742852211, -0.007489804178476334, 0.020135700702667236, -0.06491126120090485, 0.09738826006650925, -0.21357804536819458, 0.0694868415594101, 0.10772908478975296, 0.15035855770111084, 0.07594283670186996, 0.07896631956100464, -0.13418199121952057, 0.03573516756296158, 0.1505156308412552, -0.16098447144031525, 0.010748384520411491, 0.038834892213344574, -0.10577087849378586, -0.07691787928342819, -0.021007923409342766, 0.2778538167476654, 0.13261909782886505, -0.11758545786142349, -0.13886812329292297, 0.21125178039073944, -0.12166687846183777, -0.07036564499139786, 0.05232906714081764, -0.14611029624938965, -0.11133042722940445, -0.30735522508621216, -0.06896721571683884, 0.4360509514808655, 0.07737428694963455, -0.11186568439006805, 0.06646852195262909, -0.12108831107616425, -0.051384337246418, -0.025979937985539436, 0.0802077054977417, -0.08411166071891785, 0.04443574696779251, -0.03967937454581261, 0.02551843971014023, 0.18811148405075073, -0.014869645237922668, -0.03131698817014694, 0.1348603516817093, -0.016864534467458725, 0.06751593202352524, 0.027301885187625885, 0.015589576214551926, -0.03567338362336159, -0.05759263038635254, -0.1597616821527481, -0.07343246787786484, -0.09986444562673569, -0.11821803450584412, -0.020084690302610397, 0.07889789342880249, -0.23924976587295532, 0.12501150369644165, 0.03426593914628029, 0.0021178070455789566, -0.04096627235412598, 0.0710892379283905, -0.006646147929131985, -0.06236247345805168, 0.142771914601326, -0.24333985149860382, 0.17854800820350647, 0.18900252878665924, -0.010332610458135605, 0.1827755868434906, 0.050532810389995575, 0.0845162570476532, -0.011599399149417877, -0.06646792590618134, -0.1071300134062767, -0.04447057470679283, -0.007153596729040146, -0.047139596194028854, 0.07304104417562485, 0.08907947689294815]
25	divya	[-0.10524950921535492, 0.0989292785525322, 0.026667535305023193, -0.06349585950374603, -0.1482754796743393, 0.005137102212756872, -0.029621731489896774, -0.11070668697357178, 0.20172560214996338, -0.10943491011857986, 0.16523659229278564, -0.019302282482385635, -0.23327431082725525, -0.06021508574485779, -0.018867626786231995, 0.1557861864566803, -0.1335868090391159, -0.21489150822162628, -0.03808004781603813, -0.07490722835063934, -0.045680392533540726, 0.009430620819330215, 0.038199178874492645, 0.02432592213153839, -0.1061205118894577, -0.38216865062713623, -0.07856539636850357, -0.08566027879714966, 0.0032363077625632286, -0.03252079337835312, -0.04076440632343292, 0.1094348356127739, -0.18737158179283142, -0.0533960685133934, 0.07159025222063065, 0.1289890855550766, 0.0021530897356569767, 0.0025694379583001137, 0.18110252916812897, -0.019287804141640663, -0.1742544323205948, -0.09652838855981827, 0.1425524204969406, 0.22582055628299713, 0.1458282470703125, -0.013830743730068207, 0.008973304182291031, -0.034285567700862885, 0.08090861141681671, -0.20152194797992706, 0.05896588787436485, 0.12920372188091278, 0.126021608710289, 0.06757552176713943, 0.0846099853515625, -0.14025329053401947, 0.021785780787467957, 0.12613703310489655, -0.18200598657131195, 0.030545508489012718, 0.0023852046579122543, -0.11423666775226593, -0.09025983512401581, -0.05206925421953201, 0.28683751821517944, 0.10931950062513351, -0.07944737374782562, -0.14871254563331604, 0.17580924928188324, -0.1409730464220047, -0.054186511784791946, 0.03829775005578995, -0.10961690545082092, -0.11025650054216385, -0.3024028539657593, -0.038493260741233826, 0.42491286993026733, 0.10405400395393372, -0.12958109378814697, 0.11351331323385239, -0.08206785470247269, -0.09353761374950409, -0.04588738828897476, 0.0700608640909195, -0.10015237331390381, 0.0749880000948906, -0.07641524821519852, 0.033420808613300323, 0.18635623157024384, -0.000965428538620472, -0.012573285028338432, 0.15817300975322723, -0.028158443048596382, 0.08030924946069717, 0.061049312353134155, 0.027589023113250732, -0.06658745557069778, -0.0807349681854248, -0.14694347977638245, -0.08035461604595184, -0.03816797584295273, -0.13692502677440643, -0.01769360527396202, 0.07407788932323456, -0.25160306692123413, 0.08691929280757904, 0.01947520673274994, -0.017853502184152603, -0.02680937387049198, 0.058619484305381775, -0.023108720779418945, -0.07309943437576294, 0.15123502910137177, -0.29869344830513, 0.16263282299041748, 0.1603211611509323, -0.010028335265815258, 0.1916026920080185, 0.019658422097563744, 0.05102904513478279, -0.009567128494381905, -0.05281590670347214, -0.09288173913955688, -0.08055244386196136, 0.012135743163526058, -0.05999726057052612, 0.050410814583301544, 0.10511694848537445]
26	divya	[-0.11886874586343765, 0.06555100530385971, 0.02783375419676304, -0.10185984522104263, -0.10444315522909164, -0.025897152721881866, -0.0409366749227047, -0.1263044774532318, 0.16969357430934906, -0.15077446401119232, 0.18553107976913452, -0.01425432600080967, -0.19323331117630005, -0.107148177921772, -0.07915294915437698, 0.17389200627803802, -0.13974015414714813, -0.20856091380119324, -0.07167549431324005, -0.09734494239091873, -0.0436260886490345, 0.01348365843296051, 0.020570337772369385, 0.014372039586305618, -0.07717990130186081, -0.3712100088596344, -0.07767228782176971, -0.0938975065946579, -0.018975216895341873, -0.0257874708622694, -0.00909393560141325, 0.1179596409201622, -0.21278990805149078, -0.04745298624038696, 0.04547939449548721, 0.13519489765167236, 0.02371056005358696, 0.05751065909862518, 0.1639147847890854, 0.00026642344892024994, -0.15565992891788483, -0.07973562926054001, 0.13570472598075867, 0.2301063984632492, 0.19137242436408997, 0.0009091965621337295, 0.005552178248763084, -0.03983558714389801, 0.06352278590202332, -0.23141933977603912, 0.08533494174480438, 0.11493825167417526, 0.14925268292427063, 0.07984134554862976, 0.07439949363470078, -0.12307555228471756, 0.0009258529171347618, 0.14140401780605316, -0.1593913435935974, 0.040773916989564896, -0.0008963807485997677, -0.12407293170690536, -0.07803887128829956, -0.03051719069480896, 0.2966882884502411, 0.12945783138275146, -0.0945921465754509, -0.12933775782585144, 0.23453649878501892, -0.14176608622074127, -0.04311729222536087, 0.013721365481615067, -0.10050155967473984, -0.09658782184123993, -0.2967382073402405, -0.013889839872717857, 0.4182435870170593, 0.14311210811138153, -0.13382455706596375, 0.08338481187820435, -0.1416577398777008, -0.07713925838470459, -0.03450216352939606, 0.039585378021001816, -0.06955898553133011, 0.03584538772702217, -0.05326615273952484, 0.031754784286022186, 0.17625027894973755, 0.01117639895528555, -0.029268663376569748, 0.15397074818611145, -0.049441978335380554, 0.06401249766349792, 0.0337807796895504, 0.0013213763013482094, -0.07347611337900162, -0.06273899227380753, -0.15479563176631927, -0.0836508646607399, -0.08844954520463943, -0.09579373896121979, -0.003672017715871334, 0.08737479150295258, -0.1937425285577774, 0.10825953632593155, -0.006654232740402222, -0.015776395797729492, -0.03835267946124077, 0.07452450692653656, 0.006069028750061989, -0.07873465120792389, 0.1391282081604004, -0.22734148800373077, 0.19947943091392517, 0.15907707810401917, 0.005044941790401936, 0.20333145558834076, 0.048140935599803925, 0.07159687578678131, 0.00033348891884088516, -0.08106028288602829, -0.11068227887153625, -0.06882435083389282, 0.009679020382463932, -0.05122444033622742, 0.07818538695573807, 0.10865375399589539]
27	divya	[-0.18256686627864838, 0.054212410002946854, 0.07545166462659836, -0.09184686094522476, -0.15198233723640442, -0.02081136964261532, -0.015245342627167702, -0.12167830765247345, 0.15063118934631348, -0.10464600473642349, 0.2122350037097931, -0.031262051314115524, -0.19657784700393677, -0.0993245542049408, -0.025911346077919006, 0.1879161149263382, -0.1495416760444641, -0.17088666558265686, -0.029905319213867188, -0.1091899424791336, -0.035497624427080154, -0.014941662549972534, -0.0035333149135112762, 0.0035633319057524204, -0.11076107621192932, -0.359481543302536, -0.09176478534936905, -0.06914030015468597, -0.015759281814098358, 0.0041507030837237835, -0.011861203238368034, 0.16965484619140625, -0.1817612648010254, -0.05789703130722046, 0.04418723285198212, 0.1355365514755249, 0.004646965768188238, 0.030660929158329964, 0.1240227222442627, -0.047689490020275116, -0.17510303854942322, -0.05049692839384079, 0.16054321825504303, 0.2356531172990799, 0.17298738658428192, 0.00048735179007053375, 0.02363332360982895, -0.020881343632936478, 0.05364789441227913, -0.23323412239551544, 0.0309195127338171, 0.13831524550914764, 0.10122623294591904, 0.049910612404346466, 0.06530970335006714, -0.13925492763519287, -0.008771193213760853, 0.11692444980144501, -0.13860449194908142, 0.015539550222456455, -0.026521585881710052, -0.12831729650497437, -0.07937706261873245, -0.07495029270648956, 0.2633504867553711, 0.13698823750019073, -0.09244079887866974, -0.12262167781591415, 0.19612139463424683, -0.09841857105493546, -0.053695324808359146, 0.012672596611082554, -0.16049005091190338, -0.13714443147182465, -0.30464041233062744, -0.008067136630415916, 0.40885964035987854, 0.0939626544713974, -0.14378400146961212, 0.1312917321920395, -0.1172865480184555, -0.05980280041694641, -0.02316325157880783, 0.09290871024131775, -0.02847066894173622, 0.03976123034954071, -0.05446033552289009, 0.020141709595918655, 0.17684580385684967, -0.057173751294612885, 0.015371584333479404, 0.17459911108016968, -0.0060681793838739395, 0.04026089981198311, 0.02059187926352024, 0.024255046620965004, -0.050026945769786835, -0.06498494744300842, -0.1553620547056198, -0.10466957092285156, -0.03114011511206627, -0.10525524616241455, -0.004942197352647781, 0.07085273414850235, -0.2568569481372833, 0.12657050788402557, 0.044163309037685394, 0.014843082055449486, -0.03534453734755516, 0.018669147044420242, 0.04709696024656296, -0.042741674929857254, 0.13463060557842255, -0.2468891739845276, 0.18607226014137268, 0.20605362951755524, -0.037303633987903595, 0.21901091933250427, 0.050379253923892975, 0.049571819603443146, -0.0032172687351703644, -0.056536715477705, -0.06381084769964218, -0.05795370414853096, 0.018833793699741364, -0.05980376526713371, 0.016169052571058273, 0.10949055105447769]
28	divya	[-0.13447244465351105, 0.09151799231767654, 0.024503789842128754, -0.08955458551645279, -0.14771069586277008, 0.022338027134537697, -0.01035376451909542, -0.09511451423168182, 0.17667031288146973, -0.11014081537723541, 0.1799677014350891, -0.01934344694018364, -0.20465250313282013, -0.07915420085191727, -0.0017538792453706264, 0.19572733342647552, -0.12635314464569092, -0.18957138061523438, -0.05051185190677643, -0.07724113017320633, -0.05048634111881256, 0.0092981718480587, 0.014806566759943962, 0.04344579949975014, -0.08260026574134827, -0.37791725993156433, -0.0580848790705204, -0.061945490539073944, -0.009727944619953632, -0.03986317664384842, -0.01896470971405506, 0.10709766298532486, -0.18432986736297607, -0.04617271572351456, 0.05942511931061745, 0.1471790075302124, -0.030813995748758316, 0.021053634583950043, 0.16982533037662506, -0.0006785839796066284, -0.20434072613716125, -0.08137691020965576, 0.14263981580734253, 0.26141056418418884, 0.19150233268737793, 0.006663937587291002, 0.02747531421482563, -0.02649286389350891, 0.09039562940597534, -0.2366311252117157, 0.08648180961608887, 0.11131595820188522, 0.10479695349931717, 0.06659504771232605, 0.09587238729000092, -0.14762666821479797, 0.022167064249515533, 0.1621558964252472, -0.1699797511100769, 0.018995679914951324, 0.020865976810455322, -0.09522109478712082, -0.02025458961725235, -0.03555316478013992, 0.2881476581096649, 0.12616904079914093, -0.09512144327163696, -0.12871553003787994, 0.16667278110980988, -0.1378057897090912, -0.059456899762153625, 0.017878558486700058, -0.11954745650291443, -0.13112401962280273, -0.35376304388046265, -0.003917664289474487, 0.4368422329425812, 0.11947743594646454, -0.11748064309358597, 0.07642628997564316, -0.04230862110853195, -0.06974642723798752, 0.039801742881536484, 0.1107797622680664, -0.06817589700222015, 0.004836016334593296, -0.053026799112558365, 0.01459127850830555, 0.186634361743927, 0.016505006700754166, -0.026742225512862206, 0.13531799614429474, -0.0269062090665102, 0.03564484417438507, 0.028389502316713333, 0.05841245502233505, -0.05880581960082054, -0.03060203790664673, -0.13374237716197968, -0.04109404981136322, -0.10346204042434692, -0.11942991614341736, -0.0012847254984080791, 0.0979079082608223, -0.256041556596756, 0.128860741853714, 0.013052942231297493, 0.0033349189907312393, -0.06495451927185059, 0.05628998950123787, -0.004791226238012314, -0.033721789717674255, 0.1117272824048996, -0.28537046909332275, 0.18442125618457794, 0.1899489462375641, -0.033023785799741745, 0.19797994196414948, 0.03203688934445381, 0.05891614779829979, 0.015400949865579605, -0.048216529190540314, -0.10455051809549332, -0.05942786857485771, 0.005917166359722614, -0.05784296244382858, 0.06575882434844971, 0.11657867580652237]
29	divya	[-0.14365534484386444, 0.07734350115060806, 0.06069091707468033, -0.07576301693916321, -0.10746972262859344, -0.024936415255069733, -0.049484167248010635, -0.10526904463768005, 0.12866294384002686, -0.08817587792873383, 0.2253907471895218, -0.005478690378367901, -0.16576623916625977, -0.1233479231595993, 0.03053773194551468, 0.16098415851593018, -0.10075044631958008, -0.15727975964546204, -0.07753785699605942, -0.06974014639854431, -0.021081367507576942, 0.006380931474268436, 0.02159481681883335, 0.02277614362537861, -0.11156339943408966, -0.35026124119758606, -0.0856294110417366, -0.06569818407297134, -0.024693705141544342, -0.03326795622706413, -0.03384501859545708, 0.07317528873682022, -0.200858473777771, -0.055416300892829895, 0.0504893958568573, 0.17560583353042603, 0.024684466421604156, 0.013589881360530853, 0.16856639087200165, -0.010604497976601124, -0.18416428565979004, -0.04730890318751335, 0.11359179764986038, 0.21245338022708893, 0.1819225251674652, 0.0036085727624595165, 0.03327220678329468, 0.016388222575187683, 0.09235604107379913, -0.25425606966018677, 0.11949503421783447, 0.10580285638570786, 0.11685982346534729, 0.05171481519937515, 0.06638431549072266, -0.12542305886745453, 0.008834711275994778, 0.13482128083705902, -0.16584376990795135, -0.002760479226708412, 0.027951989322900772, -0.11857214570045471, -0.053611453622579575, -0.02717887982726097, 0.257350355386734, 0.16454900801181793, -0.08400112390518188, -0.12848111987113953, 0.19712412357330322, -0.12067592889070511, -0.051345933228731155, 0.01128451433032751, -0.13059262931346893, -0.10456196218729019, -0.36775296926498413, 0.037111006677150726, 0.44351842999458313, 0.11487327516078949, -0.17217408120632172, 0.053009722381830215, -0.12183727324008942, -0.05274958163499832, -0.022038845345377922, 0.03857948258519173, -0.03815227001905441, 0.04479984939098358, -0.09985107183456421, 0.02534702606499195, 0.21964417397975922, 0.0075423456728458405, 0.0002739104675129056, 0.17735028266906738, 0.019606631249189377, 0.05924908071756363, 0.04789920523762703, 0.03962791711091995, -0.026454120874404907, -0.09924401342868805, -0.13791649043560028, -0.023670893162488937, -0.07933742552995682, -0.10531045496463776, -0.01572910137474537, 0.12357065826654434, -0.2610526978969574, 0.14059054851531982, 0.014796917326748371, -0.03314678743481636, -0.06409622728824615, 0.06914211064577103, -0.0026227273046970367, -0.07798367738723755, 0.11192432045936584, -0.23085880279541016, 0.1404399275779724, 0.1840212494134903, 0.008480612188577652, 0.19163447618484497, 0.03113066591322422, 0.0830584317445755, -0.002468789927661419, -0.0484139621257782, -0.10709033906459808, -0.09238482266664505, -0.019004549831151962, -0.021645065397024155, 0.03439599275588989, 0.15443716943264008]
